Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
2895199431895340,5 to 11 Years,B.Com,$57K-$115K,Bamako,Mali,17.5707,-3.9962,Contract,120287,2022-12-23,Both,Michelle Pena,+1-700-470-6834x48847,Software Developer,Mobile App Developer,Stack Overflow Jobs,Mobile App Developers design and develop mobile applications for various platforms. They collaborate with cross-functional teams to create user-friendly and functional mobile apps that meet user needs.,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Mobile app development languages (e.g., Java, Swift, Kotlin) Cross-platform development (e.g., React Native, Flutter) Mobile app design principles APIs and web services integration Debugging and troubleshooting",Create mobile applications for iOS and Android platforms. Optimize mobile app performance and user experience. Collaborate with cross-functional teams to define app requirements.,Escorts Limited,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Faridabad"",""State"":""Haryana"",""Zip"":""121007"",""Website"":""https://www.escortsgroup.com/"",""Ticker"":""ESCORTS"",""CEO"":""Nikhil Nanda""}"
2778820925341018,2 to 10 Years,M.Tech,$57K-$127K,Lom̩,Togo,8.6195,0.8248,Temporary,57670,2022-06-08,Female,Jennifer Villanueva,(730)815-7964x642,Sales Manager,Sales Team Leader,Idealist,"Lead and motivate sales teams, set sales targets, and develop sales strategies to meet goals.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Sales leadership Team management Sales strategy and planning,"Lead and manage a team of sales representatives. Set sales targets and goals. Provide coaching, training, and performance evaluations.",Clorox Company,"{""Sector"":""Consumer Goods/Homecare"",""Industry"":""Consumer Goods"",""City"":""Oakland"",""State"":""CA"",""Zip"":""94612"",""Website"":""https://www.thecloroxcompany.com/"",""Ticker"":""CLX"",""CEO"":""Linda Rendle""}"
1754074579495052,0 to 13 Years,M.Com,$65K-$118K,Victoria,Seychelles,-4.6796,55.492,Temporary,36900,2022-10-14,Male,Matthew Guerrero,+1-747-968-0085,Mechanical Engineer,HVAC Engineer,Idealist,"HVAC Engineers specialize in heating, ventilation, and air conditioning systems, designing efficient HVAC solutions for buildings and facilities.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Knowledge of HVAC systems and equipment Mechanical engineering skills Problem-solving abilities AutoCAD proficiency HVAC design and installation expertise,"Specialize in heating, ventilation, and air conditioning (HVAC) systems design. Calculate HVAC load requirements and design energy-efficient systems. Ensure compliance with HVAC standards.",American Electric Power,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Columbus"",""State"":""Ohio"",""Zip"":""43215"",""Website"":""www.aep.com"",""Ticker"":""AEP"",""CEO"":""Julie Sloat""}"
2080278914430385,0 to 8 Years,PhD,$62K-$97K,Yerevan,Armenia,40.0691,45.0382,Temporary,125066,2022-06-20,Both,Aimee Mitchell,(674)509-3367x13895,Landscape Designer,Sustainable Landscape Specialist,Monster,"Sustainable Landscape Specialists focus on creating environmentally friendly and sustainable landscapes. They incorporate eco-friendly practices, native plants, and water conservation techniques into landscape design and maintenance.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Sustainable landscape design Native plant selection Water conservation Soil health Green building practices LEED certification,"Focus on environmentally friendly and sustainable landscape design practices. Incorporate native plants, rainwater harvesting, and ecological principles. Educate clients on sustainable landscaping benefits.",Tata Motors,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400018"",""Website"":""https://www.tatamotors.com/"",""Ticker"":""TATAMOTORS"",""CEO"":""Guenter Butschek""}"
1734531573420343,2 to 11 Years,B.Tech,$59K-$108K,Monaco,Monaco,43.7384,7.4246,Contract,50793,2022-01-04,Male,Christy Hill,3942778923,Art Director,Creative Director,Idealist,"Creative Directors lead creative teams in developing visual and conceptual designs for various media, ensuring brand consistency and artistic quality.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Creative leadership Art direction Concept development Visual design Advertising and marketing expertise,"Lead and oversee creative teams, including graphic designers and copywriters. Develop and maintain the artistic and creative direction of projects. Ensure brand consistency and visual identity in all creative materials.",Newmont,"{""Sector"":""Mining"",""Industry"":""Mining, Crude-Oil Production"",""City"":""Denver"",""State"":""Colorado"",""Zip"":""80237"",""Website"":""www.newmont.com"",""Ticker"":""NEM"",""CEO"":""Thomas R. Palmer""}"
842239759705874,2 to 12 Years,BA,$55K-$94K,Bissau,Guinea-Bissau,11.8037,-15.1804,Temporary,113187,2023-05-09,Female,Mary Hernandez,001-809-757-1098x8376,UI Developer,UX/UI Designer,Internships.com,A UX/UI Designer focuses on enhancing user experiences by designing intuitive interfaces. They consider user needs and preferences to create visually appealing and functional designs.,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",User experience (UX) design User interface (UI) design Wireframing and prototyping Usability testing Design tools like Sketch or Figma,"Design user interfaces and experiences, focusing on usability and user-centered design principles. Create wireframes and prototypes. Conduct user testing and gather feedback for design improvements.",Abbott Laboratories,"{""Sector"":""Healthcare"",""Industry"":""Medical Products and Equipment"",""City"":""Abbott Park"",""State"":""Illinois"",""Zip"":""60064"",""Website"":""www.abbott.com"",""Ticker"":""ABT"",""CEO"":""Robert B. Ford""}"
39665633261675,0 to 9 Years,M.Tech,$61K-$97K,Dodoma,Tanzania,-6.369,34.8888,Part-Time,107494,2023-07-29,Female,Logan Mitchell,(721)666-5630x59269,Marketing Manager,Product Marketing Manager,LinkedIn,"Product Marketing Managers promote and market products or services. They create marketing strategies, conduct market research, develop messaging, and collaborate with cross-functional teams to launch and promote products effectively in the market.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Product positioning and messaging Market research and analysis Product launch planning Competitive analysis Marketing collateral creation Pricing strategies Cross-functional collaboration,"Promote specific products or services through marketing plans, product messaging, and collaboration with sales teams. Conduct market research and competitor analysis. Create product launch plans.",Dollar Tree,"{""Sector"":""Retail"",""Industry"":""Specialty Retailers: Other"",""City"":""Chesapeake"",""State"":""Virginia"",""Zip"":""23320"",""Website"":""www.dollartree.com"",""Ticker"":""DLTR"",""CEO"":""Rick Dreiling""}"
518236890458111,4 to 12 Years,B.Com,$56K-$115K,Ngerulmud,Palau,7.5149,134.5825,Part-Time,19096,2023-04-05,Female,Kathryn Stewart,(488)378-7704,Network Security Specialist,Security Consultant,SimplyHired,"A Security Consultant is responsible for assessing an organizations security infrastructure, identifying vulnerabilities, and recommending solutions to enhance security. They conduct risk assessments, implement security measures, and provide guidance on security policies and procedures.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Security consulting Risk assessment Security audits Security policy development Penetration testing Client communication,Provide expert advice on security strategies and risk assessments. Conduct security assessments and vulnerability testing. Develop security policies and procedures.,State Farm Insurance,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Mutual)"",""City"":""Bloomington"",""State"":""Illinois"",""Zip"":""61710"",""Website"":""www.statefarm.com"",""Ticker"":"""",""CEO"":""Michael L. Tipsord""}"
2301677172635785,5 to 15 Years,M.Com,$60K-$123K,Andorra la Vella,Andorra,42.5063,1.5218,Temporary,33862,2022-10-08,Both,Kimberly Mitchell,(644)208-9350,Aerospace Engineer,Avionics Engineer,The Muse,"Avionics Engineers focus on aircraft electronic systems. They design and maintain avionics systems such as communication, navigation, and instrumentation for safe flight operations.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Avionics systems Electronic warfare systems Radar systems Aircraft communication systems System integration Testing and validation,"Specialize in avionics systems, including navigation and communication systems. Develop avionics software and ensure system functionality. Perform system testing and troubleshooting.",Sprint Corporation,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Overland Park"",""State"":""KS"",""Zip"":""66251"",""Website"":""https://www.sprint.com/"",""Ticker"":""S"",""CEO"":""N/A""}"
1655644502455613,2 to 14 Years,MCA,$64K-$115K,Male,Maldives,3.2028,73.2207,Intern,46568,2022-05-09,Both,David Leonard,591-888-7817x53278,Paralegal,Litigation Paralegal,CareerBuilder,"Assist in litigation cases, including document preparation, legal research, and trial support.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Legal research Discovery management Case preparation Trial support Document review Client communication E-filing Attention to detail Multitasking Legal terminology Technology proficiency Communication skills Legal software proficiency,Assist attorneys in preparing for trials and hearings. Organize and manage legal documents and exhibits. Interview clients and witnesses.,Centene,"{""Sector"":""Healthcare"",""Industry"":""Health Care: Insurance and Managed Care"",""City"":""St. Louis"",""State"":""Montana"",""Zip"":""63105"",""Website"":""www.centene.com"",""Ticker"":""CNC"",""CEO"":""Sarah M. London""}"
881517190063437,0 to 10 Years,BBA,$61K-$130K,Ashgabat,Turkmenistan,38.9697,59.5563,Full-Time,56965,2022-06-19,Female,Kathleen Miller,(700)627-8649x6771,Inventory Analyst,Inventory Control Specialist,LinkedIn,"Inventory Control Specialists manage and optimize inventory levels in a business. They track stock, monitor demand, and implement inventory control procedures to ensure efficient operations and minimize carrying costs.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Inventory management Stock control Demand forecasting Inventory tracking systems Supply chain coordination Problem-solving skills,"Manage inventory levels, track stock movements, and optimize inventory turnover. Conduct regular inventory counts and reconcile discrepancies. Ensure accurate and efficient inventory management.",Xcel Energy,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Minneapolis"",""State"":""Minnesota"",""Zip"":""55401"",""Website"":""www.xcelenergy.com"",""Ticker"":""XEL"",""CEO"":""Bob Frenzel""}"
2796646730743083,3 to 10 Years,PhD,$63K-$111K,Apia,American Samoa,-14.271,-170.1322,Intern,61885,2021-11-29,Both,Christine Leon,(443)456-5249,Environmental Engineer,Sustainability Specialist,FlexJobs,"A Sustainability Specialist promotes sustainability initiatives within organizations, develops sustainability programs, and helps reduce environmental impacts while increasing efficiency.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Sustainability practices Environmental management systems Green certifications,Promote sustainability practices within organizations. Develop sustainability plans and initiatives. Monitor and report on sustainability metrics and goals.,Altria Group,"{""Sector"":""Tobacco"",""Industry"":""Tobacco"",""City"":""Richmond"",""State"":""Virginia"",""Zip"":""23230"",""Website"":""www.altria.com"",""Ticker"":""MO"",""CEO"":""Billy Gifford""}"
2949305453016663,5 to 11 Years,BBA,$59K-$118K,Kuala Lumpur,Malaysia,4.2105,101.9758,Full-Time,31396,2022-04-18,Both,Julie Davis,(711)535-3176x70208,Graphic Designer,Print Graphic Designer,The Muse,"Print Graphic Designers design graphics and layouts for printed materials such as brochures, posters, and packaging. They use their creativity and design skills to visually communicate messages and information effectively in printed form.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Print design software (e.g., Adobe InDesign, Illustrator) Layout and composition Print production processes Color theory and management Attention to detail Print industry knowledge","Design printed materials such as brochures, posters, and packaging. Choose appropriate printing methods and materials. Collaborate with print vendors and ensure quality output.",News Corp.,"{""Sector"":""Media"",""Industry"":""Publishing, Printing"",""City"":""New York"",""State"":""New York"",""Zip"":""10036"",""Website"":""www.newscorp.com"",""Ticker"":""NWSA"",""CEO"":""Robert J. Thomson""}"
469668582947640,5 to 10 Years,BA,$64K-$113K,Managua,Nicaragua,12.8654,-85.2072,Temporary,109200,2022-12-05,Female,Amanda Shields,(653)919-6363,Event Coordinator,Wedding Coordinator,FlexJobs,"Plan and execute weddings, coordinate vendors, manage budgets, and oversee all aspects of the event to create a memorable day.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Wedding planning Vendor coordination Ceremony and reception logistics Wedding etiquette Budget management Timeline planning Attention to detail Client communication Creativity Problem-solving Emotional intelligence Event design,"Assist couples in planning and executing their weddings, from venue selection to coordination on the big day. Manage timelines and resolve any issues that arise during weddings. Provide emotional support to couples.",Osram Licht AG (Now part of ams AG),"{""Sector"":""Lighting and Technology"",""Industry"":""Lighting & Electronics"",""City"":""Munich"",""State"":""Bavaria"",""Zip"":""80333"",""Website"":""https://ams.com/en/ams-start"",""Ticker"":""AMS"",""CEO"":""Alexander Everke""}"
2700583442267811,2 to 15 Years,BA,$58K-$94K,Riyadh,Saudi Arabia,23.8859,45.0792,Full-Time,77437,2023-06-04,Both,Mitchell Brown,946-842-6951,Art Director,Art Curator,Glassdoor,"An Art Curator is responsible for managing and preserving a collection of artworks. They curate exhibitions, acquire new pieces, and educate the public about the art.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Art history and knowledge Art curation and exhibition planning Collections management Art market trends Cultural awareness,"Curate and manage art collections, exhibitions, and galleries. Research and select artworks for display. Collaborate with artists, collectors, and institutions.",Hindustan Petroleum Corporation Limited (HPCL),"{""Sector"":""Oil & Gas"",""Industry"":""Oil and Gas"",""City"":""Mumbai"",""State"":""MH"",""Zip"":""400 020"",""Website"":""www.hindustanpetroleum.com"",""Ticker"":""HINDPETRO"",""CEO"":""Mukesh Kumar Surana""}"
1224316563977123,4 to 8 Years,BCA,$59K-$106K,Nairobi,Kenya,-1.2864,36.8172,Temporary,23835,2021-09-26,Male,Erin Gonzalez,443-478-3925,Project Coordinator,Administrative Coordinator,FlexJobs,"Administrative Coordinators support administrative tasks, including data entry, scheduling, and document management, to enhance organizational efficiency.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Office administration Communication skills Organizational skills Time management Microsoft Office proficiency,"Provide administrative support to project teams, including scheduling meetings, managing documents, and handling logistics. Prepare project reports and presentations. Track project budgets and expenses.",Adani Enterprises,"{""Sector"":""Conglomerate"",""Industry"":""Conglomerate"",""City"":""Ahmedabad"",""State"":""Gujarat"",""Zip"":""380 009"",""Website"":""www.adanienterprises.com"",""Ticker"":""ADANIENT"",""CEO"":""Gautam Adani""}"
1195766753173187,0 to 15 Years,M.Com,$56K-$124K,Torshavn,Faroe Islands,61.8926,-6.9118,Temporary,108207,2021-12-11,Male,Christopher Hester,751.623.6451,Data Analyst,Business Intelligence Analyst,Stack Overflow Jobs,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Bosch Group,"{""Sector"":""Manufacturing"",""Industry"":""Industrial Manufacturing"",""City"":""Stuttgart"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.bosch.com"",""Ticker"":""N/A"",""CEO"":""Volkmar Denner""}"
394566336245955,5 to 14 Years,MCA,$55K-$83K,Suva,Fiji,-17.7134,178.065,Part-Time,92122,2022-05-04,Both,Hannah Cruz,+1-362-403-2855x56561,Software Engineer,Backend Developer,Idealist,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)","Develop server-side logic and databases using programming languages like Java, Python, or Node.js. Ensure data security and integrity. Implement APIs for seamless communication between frontend and backend.",Beiersdorf AG,"{""Sector"":""Consumer Goods"",""Industry"":""Personal Care & Cosmetics"",""City"":""Hamburg"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.beiersdorf.com"",""Ticker"":""BEI"",""CEO"":""Stefan De Loecker""}"
539165139417022,3 to 12 Years,B.Com,$55K-$123K,San Juan,Puerto Rico,18.2208,-66.5901,Temporary,125998,2021-09-22,Female,Christine Jackson,(460)996-4253,Mechanical Engineer,Manufacturing Engineer,Dice,"Manufacturing Engineers optimize manufacturing processes, improve production efficiency, and ensure product quality in manufacturing environments.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Manufacturing processes knowledge CAD/CAM software proficiency Lean manufacturing principles Quality control and assurance Six Sigma certification,Improve manufacturing processes and production efficiency. Collaborate with production teams to implement lean manufacturing principles. Optimize manufacturing workflows and quality control.,United Technologies Corporation,"{""Sector"":""Aerospace/Building Systems"",""Industry"":""Aerospace and Defense"",""City"":""Farmington"",""State"":""CT"",""Zip"":""6032"",""Website"":""https://www.utc.com/"",""Ticker"":""UTX"",""CEO"":""N/A""}"
2903887196563409,1 to 12 Years,M.Tech,$64K-$111K,Ngerulmud,Palau,7.5149,134.5825,Full-Time,112677,2022-03-21,Male,Joseph Hess,(279)789-3259,Office Manager,Administrative Manager,USAJOBS,"Administrative Managers oversee office operations. They manage administrative staff, coordinate tasks, and ensure smooth office functioning to support the organizations goals.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Administrative leadership Office management Staff supervision Budgeting and financial management Process improvement Communication skills,Oversee office operations and administrative staff. Develop office policies and procedures. Manage budgets and resources.,C.H. Robinson Worldwide,"{""Sector"":""Logistics"",""Industry"":""Transportation and Logistics"",""City"":""Eden Prairie"",""State"":""Minnesota"",""Zip"":""55347"",""Website"":""www.chrobinson.com"",""Ticker"":""CHRW"",""CEO"":""Scott Anderson""}"
1051151403517839,2 to 9 Years,B.Com,$65K-$92K,Lima,Peru,-9.189967,-75.015152,Intern,120666,2022-02-10,Both,Denise Hill,+1-272-353-0632x43389,UX/UI Designer,Interaction Designer,Stack Overflow Jobs,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,"Work on interaction design, defining how users interact with digital products and ensuring a seamless user journey. Create wireframes and prototypes to illustrate interactions. Collaborate with developers to implement interaction designs.",Fiat Chrysler Automobiles N.V.,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""London, UK"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.fcagroup.com/"",""Ticker"":""FCAU"",""CEO"":""Carlos Tavares""}"
2765750550676058,3 to 8 Years,BA,$57K-$92K,Libreville,Gabon,-0.8037,11.6094,Full-Time,129589,2022-03-18,Female,Alexander Smith,7627642998,Landscape Designer,Commercial Landscape Architect,Idealist,"Commercial Landscape Architects design outdoor spaces for commercial properties, such as office complexes and retail centers. They create functional and aesthetically pleasing landscapes that align with the clients goals and needs.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Landscape architecture Site planning Plant selection Environmental sustainability AutoCAD Project management,"Plan and design outdoor spaces for commercial and public projects, such as parks, resorts, and urban developments. Manage project budgets and timelines. Collaborate with architects and contractors.",Weir Group,"{""Sector"":""Engineering"",""Industry"":""Engineering/Industrial Equipment"",""City"":""Glasgow"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.global.weir"",""Ticker"":""WEIR.L"",""CEO"":""Jon Stanton""}"
953425248931379,2 to 13 Years,M.Com,$65K-$84K,Helsinki,Finland,61.9241,25.7482,Contract,67163,2022-12-26,Male,Eric Harris,936-798-5911,Physician Assistant,Primary Care Physician Assistant,Stack Overflow Jobs,"Provide medical care under the supervision of physicians, conduct examinations, diagnose and treat patients.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Medical knowledge and clinical skills Patient care and assessment Communication and empathy,"Provide primary healthcare services, including diagnosing and treating common medical conditions. Conduct physical examinations and order diagnostic tests. Educate patients on health and wellness.",B&M,"{""Sector"":""Retail"",""Industry"":""Retail - Discount/Department Stores"",""City"":""Liverpool"",""State"":""England"",""Zip"":""L30 7PT"",""Website"":""https://www.bandmretail.com/"",""Ticker"":""BME"",""CEO"":""Simon Arora""}"
1153807330003233,0 to 15 Years,B.Tech,$57K-$97K,Vaduz,Liechtenstein,47.166,9.5554,Contract,88913,2022-08-10,Female,Jacqueline Hanna,001-295-849-5381x235,Operations Manager,Operations Director,SimplyHired,"Operations Directors oversee the daily operations of an organization. They develop and implement operational strategies, manage teams, and work to optimize processes to achieve business goals and efficiency.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Operations management Strategic planning and execution Budgeting and financial analysis Leadership and team management Process improvement and optimization,Oversee and manage daily operations to ensure efficiency and productivity. Develop and implement operational strategies and goals. Lead and mentor a team of operations staff.,Centene,"{""Sector"":""Healthcare"",""Industry"":""Health Care: Insurance and Managed Care"",""City"":""St. Louis"",""State"":""Montana"",""Zip"":""63105"",""Website"":""www.centene.com"",""Ticker"":""CNC"",""CEO"":""Sarah M. London""}"
1181520164034810,1 to 13 Years,B.Tech,$55K-$85K,Nur-Sultan,Kazakhstan,48.0196,66.9237,Intern,132443,2022-02-21,Male,Lisa Fuentes,001-889-538-6977x638,Software Developer,Mobile App Developer,Dice,Mobile App Developers design and develop mobile applications for various platforms. They collaborate with cross-functional teams to create user-friendly and functional mobile apps that meet user needs.,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Mobile app development languages (e.g., Java, Swift, Kotlin) Cross-platform development (e.g., React Native, Flutter) Mobile app design principles APIs and web services integration Debugging and troubleshooting",Create mobile applications for iOS and Android platforms. Optimize mobile app performance and user experience. Collaborate with cross-functional teams to define app requirements.,Torrent Pharmaceuticals,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Ahmedabad"",""State"":""GJ"",""Zip"":""380 009"",""Website"":""www.torrentpharma.com"",""Ticker"":""TORNTPHARM"",""CEO"":""Samir Mehta""}"
2307163866266448,2 to 9 Years,B.Tech,$58K-$92K,Palikir,"Micronesia, Fed. Sts.",7.4256,150.5508,Part-Time,109506,2023-03-19,Female,Mallory Garcia,888-262-1752,Investment Analyst,Portfolio Manager,SimplyHired,"A Portfolio Manager oversees investment portfolios, making decisions to maximize returns and minimize risks. They analyze financial markets and adjust asset allocations accordingly.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Investment management Financial analysis Risk assessment Asset allocation Portfolio optimization,"Manage investment portfolios, making investment decisions and asset allocation. Conduct research and analysis to identify investment opportunities. Monitor portfolio performance and risk.",Insurance Australia Group (IAG),"{""Sector"":""Insurance"",""Industry"":""Insurance"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.iag.com.au/"",""Ticker"":""IAG"",""CEO"":""Nick Hawkins""}"
730480879994716,5 to 9 Years,M.Tech,$59K-$112K,Skopje,"Macedonia, FYR",41.6086,21.7453,Full-Time,19853,2023-02-07,Both,Linda Mooney,454-712-4947x196,Marketing Coordinator,Event Marketing Coordinator,Jobs2Careers,"Event Marketing Coordinators focus on marketing events, including trade shows, exhibitions, and product launches, to maximize attendance and engagement.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Event planning and management Budgeting and financial management Vendor and sponsor relations Promotion and publicity Event logistics and coordination skills,Plan and coordinate marketing events and promotions. Execute event marketing campaigns and activations. Collaborate with vendors and sponsors.,Sonic Automotive,"{""Sector"":""Automotive"",""Industry"":""Automotive Retailing, Services"",""City"":""Charlotte"",""State"":""North Carolina"",""Zip"":""28211"",""Website"":""www.sonicautomotive.com"",""Ticker"":""SAH"",""CEO"":""David Bruton Smith""}"
850861804302231,4 to 8 Years,BCA,$57K-$130K,London,UK,55.3781,-3.436,Part-Time,41496,2023-01-14,Male,Andrew Ramsey,001-402-230-2035,Marketing Analyst,Data Analyst,Snagajob,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,McKesson,"{""Sector"":""Healthcare"",""Industry"":""Wholesalers: Health Care"",""City"":""Irving"",""State"":""Texas"",""Zip"":""75039"",""Website"":""www.mckesson.com"",""Ticker"":""MCK"",""CEO"":""Brian S. Tyler""}"
2946631791516396,0 to 14 Years,PhD,$64K-$98K,Skopje,"Macedonia, FYR",41.6086,21.7453,Full-Time,95212,2022-10-10,Male,Carly Robbins,(211)737-1040,Marketing Specialist,Content Marketing Manager,Stack Overflow Jobs,"Content Marketing Managers oversee the creation and distribution of content to attract and engage customers. They develop content strategies, manage content teams, and track performance metrics to optimize content marketing efforts.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Content strategy Content creation Blog management Content promotion SEO Analytics and reporting,Create and curate engaging and relevant content for various marketing materials and platforms. Develop content calendars and distribution strategies. Measure and report content marketing success.,Corning,"{""Sector"":""Technology"",""Industry"":""Electronics, Electrical Equip."",""City"":""Corning"",""State"":""New York"",""Zip"":""14831"",""Website"":""www.corning.com"",""Ticker"":""GLW"",""CEO"":""Wendell P. Weeks""}"
2184964321170562,3 to 11 Years,M.Tech,$63K-$117K,Abu Dhabi,UAE,23.4241,53.8478,Intern,93546,2022-11-21,Both,Pamela Parker,001-983-831-1759x949,Data Engineer,Data Architect,Glassdoor,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Data architecture design Database management systems Data modeling,Design data architecture and systems to meet business needs. Develop data models and database schemas. Ensure data security and compliance.,Rio Tinto,"{""Sector"":""Mining and Metals"",""Industry"":""Mining"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.riotinto.com"",""Ticker"":""RIO.L"",""CEO"":""Jakob Stausholm""}"
